cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,feature_count,outer_fold,selected_params,selected_threshold,inner_cv_auroc,n_train_subjects,n_validation_subjects
group_cv,eye_qixin_120_saccade_native,eye,qixin_120,saccade,sex_only,hist_gradient_boosting,20260909,1,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5202105161972508,305,17
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,age_only,logistic_regression,20260909,1,0,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.2,0.4681461352657005,234,102
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,age_only,logistic_regression,20260909,1,1,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.517772198731501,262,74
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,age_only,logistic_regression,20260909,1,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5384179661468746,265,71
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,age_only,logistic_regression,20260909,1,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5089673913043478,264,72
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,age_only,logistic_regression,20260909,1,4,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.529489204844655,319,17
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,age_only,random_forest,20260909,1,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.5067934782608696,234,102
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,age_only,random_forest,20260909,1,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.2,0.44774048625792806,262,74
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,age_only,random_forest,20260909,1,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.49730107956817277,265,71
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,age_only,random_forest,20260909,1,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.4719429347826087,264,72
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,age_only,random_forest,20260909,1,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.48624275934702477,319,17
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,age_only,hist_gradient_boosting,20260909,1,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.4,0.49060235507246375,234,102
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,age_only,hist_gradient_boosting,20260909,1,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.4487975687103594,262,74
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,age_only,hist_gradient_boosting,20260909,1,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.4921697987471677,265,71
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,age_only,hist_gradient_boosting,20260909,1,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.4654551630434783,264,72
group_cv,eye_qixin_120_smooth_pursuit_native,eye,qixin_120,smooth_pursuit,age_only,hist_gradient_boosting,20260909,1,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.5038397402141478,319,17
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,signal_qc_demographics,logistic_regression,20260909,141,0,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.5999224548576493,279,26
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,signal_qc_demographics,logistic_regression,20260909,141,1,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.35,0.6467309145880575,219,86
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,signal_qc_demographics,logistic_regression,20260909,141,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.6169507575757576,232,73
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,signal_qc_demographics,logistic_regression,20260909,141,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.35,0.6295225242593664,262,43
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,signal_qc_demographics,logistic_regression,20260909,141,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.7,0.6246841118447869,228,77
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,signal_qc_demographics,random_forest,20260909,141,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.6010856319929101,279,26
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,signal_qc_demographics,random_forest,20260909,141,1,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.4,0.6070483749055178,219,86
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,signal_qc_demographics,random_forest,20260909,141,2,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.45,0.6175031565656566,232,73
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,signal_qc_demographics,random_forest,20260909,141,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.625409678041257,262,43
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,signal_qc_demographics,random_forest,20260909,141,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.55,0.5151218716882693,228,77
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,signal_qc_demographics,hist_gradient_boosting,20260909,141,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.5746648942062701,279,26
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,signal_qc_demographics,hist_gradient_boosting,20260909,141,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.2,0.6044028722600151,219,86
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,signal_qc_demographics,hist_gradient_boosting,20260909,141,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.3,0.616556186868687,232,73
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,signal_qc_demographics,hist_gradient_boosting,20260909,141,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.3,0.5915429599640126,262,43
group_cv,eye_qixin_500_free_viewing_native,eye,qixin_500,free_viewing,signal_qc_demographics,hist_gradient_boosting,20260909,141,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.35,0.5148773131164914,228,77
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_demographics,logistic_regression,20260909,32,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.35,0.6540056974361537,294,26
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_demographics,logistic_regression,20260909,32,1,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.3,0.6190061028770707,229,91
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_demographics,logistic_regression,20260909,32,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.6550062840385421,247,73
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_demographics,logistic_regression,20260909,32,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.4,0.6564236111111111,276,44
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_demographics,logistic_regression,20260909,32,4,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.6152777777777778,234,86
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_demographics,random_forest,20260909,32,0,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.3,0.6004298065870358,294,26
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_demographics,random_forest,20260909,32,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.6711421098517872,229,91
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_demographics,random_forest,20260909,32,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.6310571149280826,247,73
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_demographics,random_forest,20260909,32,3,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.6625578703703704,276,44
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_demographics,random_forest,20260909,32,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5802469135802469,234,86
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_demographics,hist_gradient_boosting,20260909,32,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.35,0.5807386675995803,294,26
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_demographics,hist_gradient_boosting,20260909,32,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.4,0.6487358326068003,229,91
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_demographics,hist_gradient_boosting,20260909,32,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.55,0.607247591118559,247,73
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_demographics,hist_gradient_boosting,20260909,32,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.6192129629629629,276,44
group_cv,eye_qixin_500_saccade_native,eye,qixin_500,saccade,signal_demographics,hist_gradient_boosting,20260909,32,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.65,0.5733024691358025,234,86
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_qc,logistic_regression,20260909,58,0,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.65,0.4689276423547548,301,26
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_qc,logistic_regression,20260909,58,1,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.5219698225833195,237,90
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_qc,logistic_regression,20260909,58,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.5709263854425144,249,78
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_qc,logistic_regression,20260909,58,3,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.35,0.5488305065957211,283,44
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_qc,logistic_regression,20260909,58,4,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.6,0.6396199381645428,238,89
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_qc,random_forest,20260909,58,0,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.2,0.46179786106561327,301,26
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_qc,random_forest,20260909,58,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.5170784281213728,237,90
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_qc,random_forest,20260909,58,2,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.5,0.5804383788254756,249,78
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_qc,random_forest,20260909,58,3,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.35,0.5197317370579758,283,44
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_qc,random_forest,20260909,58,4,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.4,0.5523716160168917,238,89
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_qc,hist_gradient_boosting,20260909,58,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.25,0.5101647557568166,301,26
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_qc,hist_gradient_boosting,20260909,58,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.8,0.4377383518487813,237,90
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_qc,hist_gradient_boosting,20260909,58,2,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.3,0.5164736696994762,249,78
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_qc,hist_gradient_boosting,20260909,58,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.65,0.5112515242212614,283,44
group_cv,eye_qixin_500_smooth_pursuit_native,eye,qixin_500,smooth_pursuit,signal_qc,hist_gradient_boosting,20260909,58,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.35,0.5308046150365733,238,89
group_cv,eye_tobii_combined_native,eye,tobii,combined,signal,logistic_regression,20260909,183,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.75,0.4616588419405321,223,24
group_cv,eye_tobii_combined_native,eye,tobii,combined,signal,logistic_regression,20260909,183,1,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.2,0.5265634486945963,176,71
group_cv,eye_tobii_combined_native,eye,tobii,combined,signal,logistic_regression,20260909,183,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.55,0.5468513560703062,192,55
group_cv,eye_tobii_combined_native,eye,tobii,combined,signal,logistic_regression,20260909,183,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.3,0.4244981986618631,212,35
group_cv,eye_tobii_combined_native,eye,tobii,combined,signal,logistic_regression,20260909,183,4,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.75,0.44093093852770043,185,62
group_cv,eye_tobii_combined_native,eye,tobii,combined,signal,random_forest,20260909,183,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.4853938445487741,223,24
group_cv,eye_tobii_combined_native,eye,tobii,combined,signal,random_forest,20260909,183,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.35,0.5625379477838494,176,71
group_cv,eye_tobii_combined_native,eye,tobii,combined,signal,random_forest,20260909,183,2,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.45,0.5489465719939471,192,55
group_cv,eye_tobii_combined_native,eye,tobii,combined,signal,random_forest,20260909,183,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.25,0.4588780236747298,212,35
group_cv,eye_tobii_combined_native,eye,tobii,combined,signal,random_forest,20260909,183,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.2,0.41259802681507723,185,62
group_cv,eye_tobii_combined_native,eye,tobii,combined,signal,hist_gradient_boosting,20260909,183,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.6,0.46678838462876027,223,24
